LEAID,NAME,CITY,STATE,MEMBER_alt,revised,hasReassignedSchools,altRatio_99,altRatio,altRatio_growth,pupMONEY_reg,pupMONEY_alt,pdiff_pupMONEY,hasCounc_reg,hasCounc_alt,pdiff_hasCounc,puptch_reg,puptch_alt,pdiff_puptch,TEACH_FYSY_RATIO_reg,TEACH_FYSY_RATIO_alt,pdiff_TEACH_FYSY_RATIO,TEACH_ABSENT_RATIO_reg,TEACH_ABSENT_RATIO_alt,pdiff_TEACH_ABSENT_RATIO,gradRate_reg,gradRate_alt,ppdiff_gradRate
602730,ANDERSON VALLEY UNIFIED,BOONVILLE,CA,8,FALSE,FALSE,0.055921053,0.029304029,-0.026617023,5976.308,8371.86,0.400841456,1,1,0,14.4650655,,,0.107758621,0,-1,0.107758621,0,-1,,,
602820,ANTELOPE VALLEY UNION HIGH,LANCASTER,CA,2070,FALSE,FALSE,0.063470475,0.084749232,0.021278757,6400.28028,5600.304176,-0.124990792,1,1,0,23.90387088,25.0453537,0.047753054,0.091981561,0,-1,0.147384408,0.26,0.76409434,83.21640706,97.5,14.28359294
602850,ANTIOCH UNIFIED,ANTIOCH,CA,1533,FALSE,FALSE,0.082138328,0.155224787,0.073086459,2819.880497,3729.994407,0.322749106,1,1,0,25.22420109,23.70822365,-0.060100117,0.137425297,0.064160144,-0.533127122,0.360885758,0.243808546,-0.324416271,88.85089463,62.19503546,-26.65585917
602970,ARCADIA UNIFIED,ARCADIA,CA,57,FALSE,FALSE,0.016890727,0.009685641,-0.007205086,4171.843927,5787.118644,0.387184839,1,1,0,26.15067493,16.66666667,-0.36266782,0.022792023,0,-1,0.141310541,0,-1,99.5,,
603030,NORTHERN HUMBOLDT UNION HIGH,MCKINLEYVILLE,CA,83,FALSE,FALSE,0.062712688,0.047591743,-0.015120945,8861.181017,7845.739247,-0.114594405,1,1,0,21.41678489,106.0357387,3.951057744,0.068773972,0,-1,0.198386457,0.329489292,0.660845689,94.72277228,,
603300,ATASCADERO UNIFIED,ATASCADERO,CA,182,FALSE,FALSE,0.078920396,0.073893626,-0.005026771,4094.499032,3298.058856,-0.194514682,1,1,0,23.8469364,23.55861701,-0.012090416,0.010171905,0.397350993,38.06357616,0.266503916,0.370860927,0.391577777,97,,
603420,ATWATER ELEMENTARY,ATWATER,CA,13,FALSE,TRUE,0,0.011926606,0.011926606,3638.615944,814.3483333,-0.776192831,0,0,,23.13321152,13,-0.438037387,0.042780749,0,-1,0.106951872,0,-1,,,
603600,AZUSA UNIFIED,AZUSA,CA,216,FALSE,FALSE,0.034213792,0.043364786,0.009150994,43572.88586,6096.729724,-0.860079735,1,1,0,22.42944698,18,-0.197483558,0.025445293,0,-1,0.595419847,0.583333333,-0.020299145,92.51410658,,
603690,BALDWIN PARK UNIFIED,BALDWIN PARK,CA,412,FALSE,FALSE,0.073848335,0.037285068,-0.036563267,6937.641629,4608.983092,-0.335655639,1,1,0,19.36557039,27.46666667,0.418324692,0.196039604,0.058823529,-0.699940582,0.100990099,0.352941176,2.494809689,39.67087346,,
603840,BANNING UNIFIED,BANNING,CA,167,FALSE,FALSE,0.046610169,0.074420677,0.027810508,4970.746255,6760.823693,0.360122474,1,0.5,-0.5,22.51567175,19.32357196,-0.141772354,0.216052717,0.103412616,-0.521354705,0.324079075,0.206825233,-0.361806274,87,,
604020,BARSTOW UNIFIED,BARSTOW,CA,266,FALSE,FALSE,0.043541364,0.111064718,0.067523354,5411.208304,5448.694792,0.006927563,1,0.5,-0.5,23.76598805,19.43197461,-0.182362014,0.063829787,0,-1,0.234042553,0,-1,88,,
604110,BASSETT UNIFIED,LA PUENTE,CA,75,FALSE,FALSE,0.056267155,0.038639876,-0.017627278,7237.273752,6449.72973,-0.108817774,1,1,0,26.1813667,16.62971175,-0.364826445,0.116108247,0,-1,0.180412371,0.66518847,2.687044663,97,,
604230,BEAR VALLEY UNIFIED,BIG BEAR LAKE,CA,48,FALSE,FALSE,0.066374452,0.039376538,-0.026997914,4185.247525,8032.533913,0.919249427,1,0,-1,23.23884677,12.46753247,-0.463504683,0.067264574,0,-1,0,0,,98,,
604290,BEAUMONT UNIFIED,BEAUMONT,CA,96,FALSE,FALSE,0.078606521,0.020676287,-0.057930234,3171.766507,7246.57798,1.28471357,1,1,0,28.98600896,15.66068515,-0.459715714,0.116129032,0,-1,0.296774194,0.272727273,-0.081027668,90,,
604440,BELLFLOWER UNIFIED,BELLFLOWER,CA,281,FALSE,FALSE,0.065464896,0.04444093,-0.021023966,5785.849433,11650.30743,1.013586348,1,0,-1,23.36101363,16.38786649,-0.298495059,0.072051574,0.047619048,-0.339097744,0.348881305,0.523809524,0.501397516,94,,
604620,BENICIA UNIFIED,BENICIA,CA,81,FALSE,FALSE,0.029117095,0.027749229,-0.001367865,4298.494738,22071.15671,4.134624573,1,0,-1,22.88540265,10.2627866,-0.551557525,0.043076923,0,-1,0.253846154,0.134228188,-0.47122229,98,,
604740,BERKELEY UNIFIED,BERKELEY,CA,102,FALSE,TRUE,0,0.016988674,0.016988674,5410.141139,9482.25789,0.752682166,0.857142857,1,0.166666667,20.08241596,9.444444444,-0.529715724,0.232049483,0.37037037,0.59608358,0.076233899,0.092592593,0.21458556,92,,
604830,BEVERLY HILLS UNIFIED,BEVERLY HILLS,CA,13,FALSE,FALSE,0.013545072,0.007566938,-0.005978134,6287.152792,13419.48154,1.134429046,1,0,-1,18.8668806,7.222222222,-0.617201043,0.093452381,0,-1,0.226190476,0,-1,94,,
605040,BIGGS UNIFIED,BIGGS,CA,8,FALSE,FALSE,0.002386635,0.053333333,0.050946698,6704.450331,11881.16667,0.772131358,1,0,-1,12.76978417,8,-0.373521127,0.272727273,0,-1,0.545454545,0,-1,,,
605240,BLACK OAK MINE UNIFIED,GEORGETOWN,CA,18,FALSE,FALSE,0.040716612,0.022900763,-0.017815849,3745.923161,4785.778095,0.27759644,0.5,0,-1,21.64871454,18,-0.168541856,0.047393365,0,-1,0.052659294,0,-1,97.5,,
605610,BONITA UNIFIED,SAN DIMAS,CA,144,FALSE,FALSE,0.047677049,0.025312006,-0.022365043,2936.658883,27606.0411,8.400492941,1,0.5,-0.5,26.60649698,10.32949501,-0.611767945,0.177570093,0.166666667,-0.061403509,0.299065421,0.333333333,0.114583333,98.55082592,,
605700,BORREGO SPRINGS UNIFIED,BORREGO SPRINGS,CA,2,FALSE,FALSE,0.020408163,0.005952381,-0.014455782,8225.627096,60596.455,6.366788489,0,0,,20.81431877,8,-0.615649203,0,0,,0,0,,,,
605820,BRAWLEY UNION HIGH,BRAWLEY,CA,184,FALSE,FALSE,0.059139785,0.098028769,0.038888984,6360.197314,11304.90594,0.77744579,1,0.5,-0.5,25.56629417,21.63879599,-0.153620159,0.039473684,0,-1,0.289473684,0.222222222,-0.232323232,97,,
605880,BREA-OLINDA UNIFIED,BREA,CA,73,FALSE,FALSE,0.032096289,0.024846835,-0.007249454,3271.266853,7774.239467,1.376522557,1,0,-1,28.99567197,13.64485981,-0.529417362,0.076923077,0,-1,0.021978022,0,-1,97,,
605940,BRET HARTE UNION HIGH,ANGELS CAMP,CA,36,FALSE,FALSE,0.107221007,0.049723757,-0.05749725,7279.845599,10072.40541,0.383601516,1,0.5,-0.5,19.97097242,15.68495656,-0.214612277,0.058072009,0,-1,0,0.29154519,,97.5,,
606450,BURBANK UNIFIED,BURBANK,CA,213,FALSE,FALSE,0.079863562,0.021263851,-0.05859971,4392.040888,8051.019621,0.833093049,1,0.5,-0.5,23.36598183,17.09788732,-0.26825727,0.098619329,0,-1,0.249013807,0.428571429,0.721074965,76.73546856,,
606580,BUTTE VALLEY UNIFIED,DORRIS,CA,5,FALSE,FALSE,0.06122449,0.03649635,-0.024728139,4907.092137,10306.6375,1.100355406,1,1,0,16.20332792,5.813953488,-0.641187692,0.307377049,0,-1,0.102459016,0,-1,,,
606780,CABRILLO UNIFIED,HALF MOON BAY,CA,39,FALSE,FALSE,0.00982686,0.022096317,0.012269457,4027.666071,4414.917368,0.096147816,1,0,-1,24.24586648,17.72727273,-0.268853817,0.120481928,0,-1,0.156626506,0,-1,96,,
606810,CAJON VALLEY UNION,EL CAJON,CA,19,FALSE,TRUE,0,0.002786741,0.002786741,3925.080866,8326.4,1.121332091,0.857142857,0,-1,23.02342575,9.5,-0.587376783,0.080409357,0,-1,0.30214425,0,-1,,,
606870,CALAVERAS UNIFIED,SAN ANDREAS,CA,95,FALSE,TRUE,0.058176101,0.046751969,-0.011424132,4350.168729,5662.527476,0.301679964,1,0.666666667,-0.333333333,21.58696724,15.0556391,-0.302558858,0.027431079,0,-1,0.699492525,0.661157025,-0.054804732,95,,
606900,CALEXICO UNIFIED,CALEXICO,CA,203,FALSE,FALSE,0.040684624,0.044390991,0.003706367,6828.361041,6910.507463,0.012030181,0,0,,23.89096357,18.62385321,-0.220464543,0.086908691,0.203389831,1.340270328,0.434543454,0.593220339,0.365157691,81,,
607020,CALISTOGA JOINT UNIFIED,CALISTOGA,CA,9,FALSE,FALSE,0.026506024,0.025423729,-0.001082295,10601.23606,12114.25889,0.14272136,1,0,-1,16.04651163,9,-0.439130435,0.046511628,0,-1,0,0,,97.5,,
607230,CAMPBELL UNION HIGH,SAN JOSE,CA,353,FALSE,FALSE,0.045165652,0.048177972,0.003012319,17578.10211,9872.766197,-0.438348569,1,1,0,23.03521999,17.59664349,-0.236098309,0.301948052,0,-1,0.198051948,0.2,0.009836066,93.47683009,,
607440,CAPISTRANO UNIFIED,SAN JUAN CAPISTRANO,CA,320,FALSE,FALSE,0.004982135,0.010615007,0.005632872,3386.778384,11104.23661,2.278701867,1,0.333333333,-0.666666667,28.20921922,19.90265152,-0.294462872,0.067334066,0.101010101,0.50013369,0.041588688,0.050505051,0.214393939,94.22597434,82,-12.22597434
607500,CARLSBAD UNIFIED,CARLSBAD,CA,142,FALSE,FALSE,0.02441701,0.023591959,-0.000825051,3288.732686,3167.86,-0.036753576,1,0,-1,26.0270233,23.53755869,-0.095649225,0.018796151,0,-1,0.082345044,0,-1,96,,
607530,CARMEL UNIFIED,CARMEL,CA,19,FALSE,FALSE,0.015983322,0.012978142,-0.00300518,7712.524199,18668.34727,1.420523656,1,0,-1,16.87494589,6.785714286,-0.597882309,0,0,,0.150981379,0,-1,97.5,,
607560,CARPINTERIA UNIFIED,CARPINTERIA,CA,53,FALSE,FALSE,0.038224414,0.044019934,0.005795519,4002.199653,6741.442308,0.684434284,1,1,0,20.34097597,18.42767296,-0.094061515,0.12455516,0.333333333,1.676190476,0.177935943,0,-1,92,,
607800,CASTRO VALLEY UNIFIED,CASTRO VALLEY,CA,124,FALSE,FALSE,0.045929019,0.023480401,-0.022448617,164.5449503,66.09155738,-0.598337371,1,1,0,25.1063395,15.71609632,-0.374018808,0.08780037,0.222222222,1.530994152,0.039279113,0.012222222,-0.688836601,97,,
607900,CENTER JOINT UNIFIED,ANTELOPE,CA,92,FALSE,FALSE,0.028456914,0.042028323,0.01357141,3711.856919,6207.052083,0.672222884,0.5,1,1,21.73065579,21.95704057,0.010417761,0.082644628,0,-1,0.041322314,0.333333333,7.066666667,94,,
607920,CENTINELA VALLEY UNION HIGH,LAWNDALE,CA,417,FALSE,FALSE,0.03783624,0.0629244,0.02508816,4084.944796,5038.484882,0.2334279,1,1,0,22.33193187,27.89614484,0.2491595,0.316725979,0,-1,0,0,,83.42591316,12,-71.42591316
607970,CENTRAL UNIFIED,FRESNO,CA,423,FALSE,FALSE,0.132842335,0.061162522,-0.071679813,3231.74346,7643.834658,1.365235592,1,1,0,23.80356981,18.58935564,-0.219051773,0.171192444,0.053191489,-0.689288335,0.643447462,0.478723404,-0.256002342,92,,
608010,CENTRAL UNION HIGH,EL CENTRO,CA,166,FALSE,FALSE,0.061899378,0.040816327,-0.021083052,3790.757686,6553.32006,0.728762586,1,1,0,22.98023521,16.11650485,-0.298679726,0.206521739,0.384615385,0.862348178,0.309782609,0.153846154,-0.503373819,89,,
608130,CERES UNIFIED,CERES,CA,401,FALSE,FALSE,0.097186096,0.070835541,-0.026350555,3779.859685,3941.802745,0.04284367,0.857142857,1,0.166666667,24.83747916,30.49829927,0.227914438,0.206299758,0,-1,0.687954309,0.705128205,0.024963716,93.56417112,62,-31.56417112
608160,CHAFFEY JOINT UNION HIGH,ONTARIO,CA,634,FALSE,FALSE,0.056259372,0.025687776,-0.030571596,4063.11384,6152.198892,0.514158632,1,0.333333333,-0.666666667,26.4335022,20.11860905,-0.238897332,0.037020811,0.058823529,0.588931431,0.375684556,0.529411765,0.409192248,89.24713353,,
608190,CHARTER OAK UNIFIED,COVINA,CA,158,FALSE,FALSE,0.096774194,0.058736059,-0.038038134,4844.004036,8234.759595,0.699990243,1,0.666666667,-0.333333333,28.67447942,20.92958861,-0.270096998,0.045121263,0.021276596,-0.528457447,0.789622109,0.425531915,-0.461094225,99.5,,
608370,CHICO UNIFIED,CHICO,CA,370,FALSE,TRUE,0.041244789,0.053561089,0.0123163,5505.089078,7627.015873,0.385448222,1,0.75,-0.25,23.8221181,19.86391511,-0.166156636,0.058609127,0.087155963,0.487071523,0.081644555,0.04587156,-0.438155308,93.90550459,,
608460,CHINO VALLEY UNIFIED,CHINO,CA,333,FALSE,FALSE,0.036147202,0.023289971,-0.012857231,4047.144561,8566.828353,1.116758674,0.444444444,0.333333333,-0.25,25.81326151,12.30549204,-0.52328798,0.070292887,0.022222222,-0.683862434,0.281171548,0.288888889,0.02744709,94.97420965,,
608550,CHOWCHILLA UNION HIGH,CHOWCHILLA,CA,20,FALSE,FALSE,0.016049383,0.019212296,0.003162913,4801.669657,8996.678947,0.873656372,1,0,-1,23.63973142,10.92896175,-0.537686721,0.087796313,0,-1,0.263388938,0,-1,92,,
608760,CLAREMONT UNIFIED,CLAREMONT,CA,130,FALSE,TRUE,0.053235294,0.036131184,-0.01710411,3501.485847,5499.830992,0.570713472,1,1,0,25.19631122,17.23960505,-0.315788534,0.024726245,0.02962963,0.198306878,0.2896503,0,-1,96,,
608970,CLOVERDALE UNIFIED,CLOVERDALE,CA,33,FALSE,FALSE,0.018987342,0.038238702,0.01925136,4021.894737,6268.333333,0.55855231,0.5,0,-1,21.39175596,19.06060606,-0.108974219,0.157232704,0,-1,0.597484277,0,-1,87,,
609030,CLOVIS UNIFIED,CLOVIS,CA,428,FALSE,FALSE,0.036029412,0.022414245,-0.013615167,3490.899413,9342.940214,1.676370502,0.727272727,0.5,-0.3125,24.92634407,10.25735961,-0.588493219,0.065742579,0.069050555,0.050317092,0.166625021,0.276202219,0.657627511,94.12747569,,
609070,COACHELLA VALLEY UNIFIED,THERMAL,CA,88,FALSE,FALSE,0.031467793,0.010969833,-0.02049796,3457.037847,7525.32837,1.176813996,0.857142857,1,0.166666667,21.16890248,8.461538462,-0.600284499,0.10741688,0,-1,0.363171355,0.230769231,-0.364572048,79.82044888,,
609120,COALINGA-HURON UNIFIED,COALINGA,CA,79,FALSE,FALSE,0.049541284,0.029788839,-0.019752446,778.934544,877.2062651,0.126161719,1,1,0,23.79079953,17.67224374,-0.257181596,0.103448276,0,-1,0.586206897,0.8,0.364705882,87,,
609390,COLTON JOINT UNIFIED,COLTON,CA,434,FALSE,FALSE,0.086210839,0.041550981,-0.044659858,4483.04394,7197,0.605382436,1,1,0,22.96241407,17.18827686,-0.251460373,0.129545455,0.47826087,2.691838291,0.034090909,0.043478261,0.275362319,90.65210955,,
609570,COLUSA UNIFIED,COLUSA,CA,96,FALSE,FALSE,0.133163698,0.098867147,-0.034296551,4167.199715,3194.940947,-0.233312256,1,1,0,20.49228359,45.86101399,1.237965027,0.047961631,0,-1,0.256594724,0,-1,82,,
609620,COMPTON UNIFIED,COMPTON,CA,445,FALSE,TRUE,0.020753648,0.039587225,0.018833578,4235.199917,3190.403991,-0.246693414,0.923076923,1,0.083333333,23.89178713,29.20263994,0.2222878,0.036060582,0,-1,0.372626012,0.117647059,-0.684275775,72.67774086,,
609640,CONEJO VALLEY UNIFIED,THOUSAND OAKS,CA,230,FALSE,TRUE,0.021743332,0.019604501,-0.002138832,4126.598051,9174.230043,1.223194488,0.875,1,0.142857143,25.36401402,15.666497,-0.382333688,0.063494844,0,-1,0.179537144,0.202020202,0.125227889,98.46212984,,
609690,CORCORAN JOINT UNIFIED,CORCORAN,CA,69,FALSE,FALSE,0.053939394,0.031607879,-0.022331515,2985.705967,6933.136986,1.322109766,0.25,0,-1,23.27928744,26.73913043,0.148623235,0.108695652,0,-1,0.858695652,0.75,-0.126582278,87,,
609780,CORNING UNION ELEMENTARY,CORNING,CA,3,FALSE,FALSE,0,0.00931677,0.00931677,5599.338509,37287,5.659179462,1,1,0,19.10179641,3,-0.842946708,0.0625,0,-1,0.25,0,-1,,,
609810,CORNING UNION HIGH,CORNING,CA,53,FALSE,FALSE,0.072522983,0.055265902,-0.017257081,4965.872568,7783.451077,0.567388404,1,0.5,-0.5,20.59558991,7.371967655,-0.642060864,0.065359477,0.2,2.06,0.043572985,0,-1,91,,
609850,CORONA-NORCO UNIFIED,NORCO,CA,1699,FALSE,FALSE,0.05904059,0.066484054,0.007443464,4363.304558,4655.4404,0.066952888,1,0.6,-0.4,26.12625974,25.73358132,-0.015030029,0.065288357,0.057142857,-0.124761905,0.364526659,0.4,0.097313433,97.18643587,85,-12.18643587
609870,CORONADO UNIFIED,CORONADO,CA,13,FALSE,FALSE,0.00617284,0.006732263,0.000559424,5036.407222,15805.69,2.13828674,1,1,0,20.39534508,6.5,-0.681299827,0.182773109,0,-1,0.220588235,0,-1,99.5,,
609940,COTATI-ROHNERT PARK UNIFIED,ROHNERT PARK,CA,322,FALSE,FALSE,0.057371429,0.101930991,0.044559562,3392.275196,3050.684985,-0.100696492,0.666666667,0.5,-0.25,21.49540898,27.23812078,0.267159923,0.219291014,0.341880342,0.55902577,0.181368508,0,-1,83,97.5,14.5
610050,COVINA-VALLEY UNIFIED,COVINA,CA,155,FALSE,FALSE,0.036315789,0.020644646,-0.015671144,3411.018645,6703.481274,0.965243223,1,1,0,25.36604948,15.78411405,-0.377746461,0.010769231,0,-1,0.298461538,0.153846154,-0.484536082,97.97619048,,
610260,CULVER CITY UNIFIED,CULVER CITY,CA,60,FALSE,FALSE,0.057048984,0.016629712,-0.040419273,3972.34375,6354.450704,0.599672915,1,1,0,24.31148991,13.33333333,-0.451562476,0.03974359,0,-1,0.301282051,0.75,1.489361702,92,,
610350,CUTLER-OROSI JOINT UNIFIED,OROSI,CA,154,FALSE,FALSE,0.12275215,0.074432093,-0.048320057,4358.64442,4813.968797,0.104464676,1,0.333333333,-0.666666667,21.4521651,21.85236511,0.01865546,0.244186047,0.120048019,-0.508374778,0.302325581,0,-1,97.5,,
610620,DAVIS JOINT UNIFIED,DAVIS,CA,155,FALSE,FALSE,0.060909792,0.036291267,-0.024618525,5176.119599,7691.075361,0.485876672,1,1,0,22.80728223,23.18285714,0.016467324,0.071813285,0,-1,0.23647089,0.036585366,-0.845285964,97.93126023,,
610770,DEL NORTE COUNTY UNIFIED,CRESCENT CITY,CA,95,FALSE,TRUE,0.066607063,0.049120993,-0.01748607,4072.96915,4388.061546,0.077361842,1,1,0,21.99504138,18.26923077,-0.169393208,0.08085942,0,-1,0.173270186,0.2,0.154266667,93,,
610860,DELANO JOINT UNION HIGH,DELANO,CA,114,FALSE,FALSE,0.117930205,0.026899481,-0.091030724,3806.78614,9066.456783,1.381656455,1,1,0,26.26223239,11.69230769,-0.554786222,0.137724551,0.217,0.575608696,0.125748503,0.3,1.385714286,94.11288605,,
611110,DESERT SANDS UNIFIED,LA QUINTA,CA,972,FALSE,FALSE,0.041751012,0.059690494,0.017939482,3468.13894,4537.186875,0.308248301,1,1,0,27.30022024,21.17424212,-0.224392993,0.1208981,0,-1,0.386873921,0.392156863,0.013655462,94.97965412,82,-12.97965412
611280,DIXON UNIFIED,DIXON,CA,89,FALSE,TRUE,0.046998867,0.049444444,0.002445577,4438.061272,8638.540795,0.946467222,1,0.5,-0.5,22.88040639,17.47344229,-0.236314164,0.08974359,0,-1,0.248717949,0,-1,89,,
611460,DOWNEY UNIFIED,DOWNEY,CA,323,FALSE,TRUE,0.026489513,0.020799794,-0.005689719,3748.832013,5827.597561,0.554510189,0.777777778,1,0.285714286,26.28272541,18.6167147,-0.291674877,0.047201618,0,-1,0.266351989,0.238095238,-0.106088005,95.91919192,,
611520,DUARTE UNIFIED,DUARTE,CA,48,FALSE,FALSE,0.08841634,0.021729289,-0.066687051,5258.535708,11065.122,1.104221139,1,0,-1,21.04447523,11.91066998,-0.434023902,0.215813223,0.294117647,0.362834225,0.215813223,0.294117647,0.362834225,69.95454545,,
611700,DUNSMUIR JOINT UNION HIGH,DUNSMUIR,CA,1,FALSE,FALSE,0.062111801,0.013888889,-0.048222912,8474.055556,,,1,0,-1,19.13746631,,,0.133333333,0,-1,0,0,,,,
611760,EARLIMART ELEMENTARY,EARLIMART,CA,9,FALSE,FALSE,0,0.015228426,0.015228426,4662.785959,18386.25,2.943189793,1,0,-1,21.47601476,12.85714286,-0.401325479,0.052631579,0,-1,0.596491228,0,-1,,,
611780,EAST NICOLAUS JOINT UNION HIGH,NICOLAUS,CA,4,FALSE,FALSE,0.033333333,0.012345679,-0.020987654,9853.110769,,,1,,,21.33333333,8,-0.625,0.209472982,,,0,,,92,,
611820,EAST SIDE UNION HIGH,SAN JOSE,CA,952,FALSE,FALSE,0.036294096,0.036011499,-0.000282597,4845.609712,7589.252438,0.566212074,0.8125,0.2,-0.753846154,26.54220439,17.77840455,-0.330183571,0.110267951,0.104166667,-0.055331439,0.105255772,0.0625,-0.406208333,82.18593051,,
611910,EASTSIDE UNION ELEMENTARY,LANCASTER,CA,5,FALSE,FALSE,0,0.005988024,0.005988024,2883.077295,14150,3.907950275,1,1,0,23.71428571,5,-0.789156627,0.2,0,-1,0.571428571,1,0.75,,,
612070,EL DORADO UNION HIGH,PLACERVILLE,CA,201,FALSE,FALSE,0.050940439,0.02940316,-0.021537279,4750.122024,7142.711535,0.503690115,1,0.25,-0.75,24.68862232,18.48294929,-0.251357607,0.024550792,0.176211454,6.177424504,0.159508984,0.440528634,1.761779449,94.77137306,,
612120,EL MONTE UNION HIGH,EL MONTE,CA,457,FALSE,FALSE,0.052581464,0.048009245,-0.00457222,4204.119679,6728.21687,0.600386617,1,1,0,22.45012828,18.25461743,-0.186881375,0.050666667,0.095238095,0.879699248,0.106666667,0.238095238,1.232142857,93.09565217,,
612180,EL RANCHO UNIFIED,PICO RIVERA,CA,199,FALSE,FALSE,0.031351722,0.038261873,0.006910151,3503.794892,5129.039801,0.463852754,1,1,0,24.19436517,18.09090909,-0.252267668,0.009630664,0,-1,0.568209178,0.636363636,0.119946071,93,,
612210,EL SEGUNDO UNIFIED,EL SEGUNDO,CA,16,FALSE,FALSE,0.023227384,0.007699711,-0.015527673,5513.651342,8993.714167,0.631172087,1,0,-1,24.25293562,8,-0.670143024,0.094339623,0,-1,0.295990566,0,-1,98,,
612330,ELK GROVE UNIFIED,ELK GROVE,CA,938,FALSE,TRUE,0.076162506,0.031955848,-0.044206658,3789.966315,6152.292378,0.62331057,0.947368421,1,0.055555556,21.3613189,16.2295822,-0.240235012,0.05213351,0,-1,0.287498352,0.279569892,-0.027577408,94.5420269,47,-47.5420269
612840,ESCALON UNIFIED,ESCALON,CA,50,FALSE,FALSE,0.022569444,0.032786885,0.010217441,3181.210847,3535.961538,0.11151436,1,1,0,24.20471442,25,0.03285664,0.066666667,0,-1,0.25,1,3,97.5,,
612910,ESCONDIDO UNION HIGH,ESCONDIDO,CA,414,FALSE,FALSE,0.086701362,0.044592848,-0.042108514,4520.563031,5171.516827,0.143998389,1,1,0,24.1338995,18.12008282,-0.249185453,0.104408353,0.183333333,0.755925926,0.263921114,0.291666667,0.105128205,91.90839506,,
612930,ESPARTO UNIFIED,ESPARTO,CA,19,FALSE,FALSE,0.050847458,0.065517241,0.014669784,4841.882066,5320.9856,0.098949856,1,1,0,25.8834766,47.5,0.835147601,0.266666667,0,-1,0.2,0,-1,92,,
612960,ETIWANDA ELEMENTARY,ETIWANDA,CA,6,FALSE,FALSE,0,0.001213838,0.001213838,3590.778826,28054.18286,6.812840671,0.25,0,-1,25.81670969,6,-0.767592382,0.020100503,,,0.492462312,,,,,
613170,EVERGREEN UNION,COTTONWOOD,CA,3,FALSE,FALSE,0,0.007075472,0.007075472,4399.027133,13688.0425,2.111606746,0,0,,19.27655678,6,-0.688741093,0.043478261,0,-1,0.586956522,0,-1,,,
613360,FAIRFIELD-SUISUN UNIFIED,FAIRFIELD,CA,961,FALSE,FALSE,0.041649442,0.09798124,0.056331798,3156.420058,3678.451585,0.165387216,0.5,0,-1,24.0528614,22.01989364,-0.084520828,0.096058297,0.086363636,-0.100924765,0.559788009,0.5,-0.106804734,95.75455927,,
613470,FALL RIVER JOINT UNIFIED,BURNEY,CA,44,FALSE,FALSE,0.067357513,0.084615385,0.017257872,8253.873072,6747.506957,-0.182504153,1,1,0,16.37377053,11.40909091,-0.303209307,0.173430454,0.25,0.4415,0.069372182,0,-1,,,
613500,FALLBROOK UNION ELEMENTARY,FALLBROOK,CA,7,FALSE,FALSE,0,0.008588957,0.008588957,3960.587696,10046.72714,1.536675846,1,0,-1,23.41350333,7,-0.701027228,0.344370861,0,-1,0.105960265,0,-1,,,
613530,FALLBROOK UNION HIGH,FALLBROOK,CA,255,FALSE,FALSE,0.087985866,0.096884498,0.008898633,6192.46309,4472.334604,-0.277777754,1,1,0,24.50515464,24.55009292,0.00183383,0.140350877,0.357142857,1.544642857,0.192982456,0.142857143,-0.25974026,85,,
613800,FILLMORE UNIFIED,FILLMORE,CA,94,FALSE,FALSE,0.021199586,0.047594937,0.02639535,5033.44854,5802.528557,0.152793857,1,0.5,-0.5,23.9651365,45.17156863,0.884886766,0.243001787,0.167504188,-0.310687424,0.345443716,0,-1,87,,
613840,FIREBAUGH-LAS DELTAS UNIFIED,FIREBAUGH,CA,9,FALSE,FALSE,0.016149871,0.007358953,-0.008790917,5621.092461,51631.525,8.185318576,0,0,,23.60314759,4.313377541,-0.817254138,0.076175966,0,-1,0.11426395,0,-1,97.5,,
613890,FOLSOM-CORDOVA UNIFIED,RANCHO CORDOVA,CA,486,FALSE,FALSE,0.075311657,0.049110752,-0.026200905,5614.832485,9259.440644,0.649103632,1,1,0,25.43136657,17.46679034,-0.313179247,0.123433701,0,-1,0.276389965,0.512027491,0.852554565,95.96437659,,
613920,FONTANA UNIFIED,FONTANA,CA,881,FALSE,FALSE,0.043538675,0.04269652,-0.000842155,3451.188674,5206.311033,0.508555899,1,1,0,22.75382619,18.03199669,-0.207518044,0.064287338,0.040526849,-0.369598271,0.350079564,0.466058764,0.331293833,92.57468643,,
614070,FORT BRAGG UNIFIED,FORT BRAGG,CA,42,FALSE,FALSE,0.047470817,0.04,-0.007470817,3844.232065,9574.008372,1.490486581,0.666666667,1,0.5,16.56816315,8.62195122,-0.479607296,0.136518771,0.2,0.465,0.034129693,0.2,4.86,92,,
614190,FORTUNA UNION HIGH,FORTUNA,CA,253,FALSE,FALSE,0.071485944,0.230628988,0.159143044,6864.07188,3389.238316,-0.50623502,1,0.5,-0.5,22.93478261,28.59265734,0.246694064,0.057894737,0,-1,0.421052632,0.382978723,-0.090425532,92,,
614250,FOWLER UNIFIED,FOWLER,CA,31,FALSE,FALSE,0.041415013,0.024105754,-0.017309259,7167.443075,5601.630606,-0.218461794,1,0,-1,25.18573692,12.47465438,-0.504693692,0.01935359,0,-1,0.03870718,0,-1,97.5,,
